,Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PERSON,Unique LOC,Unique ORG
131,0111.a4.txt,1430.08,1228.81,677.97,391.95,4,0,4
132,0127.a4.txt,1224.97,1142.52,530.04,647.82,6,0,5
133,1023.a4.txt,1694.14,824.18,842.49,476.19,12,1,2
134,2015.a4.txt,1578.95,1041.89,601.5,494.09,11,1,3
135,0208.a4.txt,1021.28,1397.16,510.64,574.47,7,0,4
136,0178.a4.txt,1737.68,1069.34,710.11,451.13,5,0,3
137,0175.a4.txt,1555.32,1075.16,709.81,407.1,7,0,2
138,2028.a4.txt,1738.92,1127.17,669.56,346.82,15,1,3
139,2020.a4.txt,1384.62,1251.28,553.85,389.74,5,0,1
140,1081.a4.txt,1568.27,1107.01,608.86,258.3,8,0,3
141,1013.a4.txt,1407.48,1082.68,669.29,305.12,10,0,0
142,0158.a4.txt,1382.19,1094.62,677.18,575.14,6,0,1
143,0197.a4.txt,1392.93,1216.22,478.17,405.41,6,0,4
144,2049.a4.txt,1894.43,903.83,563.99,303.69,9,0,5
145,0223.a4.txt,1368.63,1378.62,459.54,389.61,5,0,4
146,2017.a4.txt,1665.03,1067.58,626.84,430.95,6,0,0
147,2076.a4.txt,1452.74,1184.08,597.01,457.71,4,0,1
148,2046.a4.txt,1407.91,1051.11,723.24,424.3,9,0,1
149,2034.a4.txt,1457.01,1138.54,469.75,469.75,10,0,3
150,2021.a4.txt,1421.52,1273.45,473.84,414.61,3,0,1
151,0168.a4.txt,1496.82,1031.85,636.94,477.71,14,0,6
152,1103.a4.txt,1549.59,1043.39,568.18,495.87,9,0,2
153,0177.a4.txt,1092.0,1418.74,739.47,515.91,6,0,4
154,0214.a4.txt,1244.49,1310.57,550.66,605.73,7,0,6
155,1104.a4.txt,1633.47,986.06,687.25,338.65,9,0,2
156,1099.a4.txt,1466.54,1171.26,659.45,255.91,8,0,2
157,2012.a4.txt,1627.91,1021.59,664.45,290.7,10,0,1
158,1100.a4.txt,1430.07,1114.62,620.4,431.13,6,0,3
159,1088.a4.txt,1247.42,1247.42,443.3,329.9,6,0,1
160,1006.a4.txt,1940.73,841.3,803.06,458.89,8,0,1
161,0115.a4.txt,1878.45,839.78,718.23,519.34,3,0,3
162,3001.a4.txt,1498.09,1307.25,505.73,486.64,3,0,0
163,0157.a4.txt,1390.94,1074.82,716.54,569.02,7,0,1
164,0171.a4.txt,1421.52,1016.78,612.04,345.51,8,0,4
165,2008.a4.txt,1308.29,1217.62,790.16,505.18,4,0,1
166,1064.a4.txt,1576.23,1050.82,620.16,439.28,8,0,3
167,0198.a4.txt,1128.4,1147.86,428.02,359.92,4,0,5
168,0106.a4.txt,1382.35,1078.43,715.69,411.76,7,0,5
169,3026.a4.txt,1545.19,1202.62,626.82,400.87,4,0,0
170,1052.a4.txt,1373.13,1134.33,616.92,467.66,9,0,1
171,1090.a4.txt,1493.21,1167.42,687.78,407.24,7,0,3
172,0196.a4.txt,1243.2,1204.35,582.75,419.58,5,0,2
173,0128.a4.txt,1828.4,1103.17,520.94,388.15,3,0,2
174,0199.a4.txt,1633.33,955.56,733.33,411.11,8,0,3
175,0120.a4.txt,1270.33,1382.11,548.78,335.37,5,0,4
176,1055.a4.txt,1476.51,1006.71,604.03,421.86,10,1,1
177,0104.a4.txt,1487.76,1120.53,649.72,386.06,5,0,4
178,0195.a4.txt,1594.91,1144.81,381.6,322.9,5,0,4
179,3062.a4.txt,1733.91,961.37,772.53,489.27,7,0,4
180,1043.a4.txt,1356.93,1052.11,766.96,481.81,8,0,1
181,1070.a4.txt,1240.31,1251.38,387.6,675.53,5,0,1
182,1034.a4.txt,1525.24,1127.82,665.95,590.76,9,0,2
183,1022.a4.txt,1516.46,1178.51,554.59,485.27,8,0,2
184,2071.a4.txt,1130.74,1154.3,612.49,447.59,8,0,0
